month,time,dni,optical,cosine,shadow_block,intercept,atmospheric,power_MW,unit_kW_m2,optical_count,cosine_count,shadow_block_count,intercept_count
1,9,0.79253968416,0.505912580169,0.702436241463,0.847886154918,0.988987715444,0.9651603368,25.1880431361,0.4009557965,0.505912580169,0.702436241463,0.847886154918,0.988987715444
1,10.5,0.910091145485,0.553018078295,0.728580631792,0.885793708867,0.983844778743,0.9651603368,31.6171085159,0.50329685635,0.553018078295,0.728580631792,0.885793708867,0.983844778743
1,12,0.939184036289,0.562487957367,0.73764506878,0.889787471738,0.981624554461,0.9651603368,33.1865313925,0.528279710164,0.562487957367,0.73764506878,0.889787471738,0.981624554461
1,13.5,0.910091145485,0.554122154991,0.728580633266,0.886426760611,0.983942969868,0.9651603368,31.6802307068,0.504301666775,0.554122154991,0.728580633266,0.886426760611,0.983942969868
1,15,0.79253968416,0.507984483055,0.702436245849,0.849058694484,0.989076380818,0.9651603368,25.2911976757,0.402597861758,0.507984483055,0.702436245849,0.849058694484,0.989076380818
2,9,0.88757144081,0.544716435541,0.722444136852,0.879717230592,0.985150271804,0.9651603368,30.3718838909,0.483474751526,0.544716435541,0.722444136852,0.879717230592,0.985150271804
2,10.5,0.97080003701,0.572050301858,0.749337944101,0.891833636002,0.978458253897,0.9651603368,34.8868642538,0.555346454215,0.572050301858,0.749337944101,0.891833636002,0.978458253897
2,12,0.992177191786,0.581076127264,0.758637596151,0.89491113701,0.97627263098,0.9651603368,36.2176447638,0.576530480163,0.581076127264,0.758637596151,0.89491113701,0.97627263098
2,13.5,0.97080003701,0.573452883004,0.749337946298,0.89280096453,0.978649935444,0.9651603368,34.9724015884,0.556708080044,0.573452883004,0.749337946298,0.89280096453,0.978649935444
2,15,0.88757144081,0.54727390452,0.722444142616,0.881395994695,0.985373620979,0.9651603368,30.5144812972,0.485744687952,0.54727390452,0.722444142616,0.881395994695,0.985373620979
3,9,0.954822012882,0.565511149525,0.743156103014,0.887756102816,0.979948252164,0.9651603368,33.9204438792,0.539962494097,0.565511149525,0.743156103014,0.887756102816,0.979948252164
3,10.5,1.01478034023,0.590412847309,0.770035352808,0.896224109901,0.973665731571,0.9651603368,37.6379339714,0.59913935007,0.590412847309,0.770035352808,0.896224109901,0.973665731571
3,12,1.03080134105,0.600067332747,0.779317155923,0.899432810261,0.972526018423,0.9651603368,38.8573242749,0.618550211316,0.600067332747,0.779317155923,0.899432810261,0.972526018423
3,13.5,1.01478034023,0.591683471259,0.770035355572,0.897001967116,0.973883197698,0.9651603368,37.7189343435,0.600428754274,0.591683471259,0.770035355572,0.897001967116,0.973883197698
3,15,0.954822012882,0.567386170664,0.743156109648,0.888835008506,0.980175715496,0.9651603368,34.032911245,0.541752805555,0.567386170664,0.743156109648,0.888835008506,0.980175715496
4,9,0.999277479237,0.581992792777,0.76202745926,0.89185465728,0.975161884619,0.9651603368,36.5343713144,0.5815722909,0.581992792777,0.76202745926,0.89185465728,0.975161884619
4,10.5,1.04404303235,0.60760077241,0.787903484326,0.899738825495,0.971533848272,0.9651603368,39.8505801881,0.634361352883,0.60760077241,0.787903484326,0.899738825495,0.971533848272
4,12,1.05645268861,0.618242117391,0.796837946632,0.902825875269,0.972012460815,0.9651603368,41.0304776307,0.653143547129,0.618242117391,0.796837946632,0.902825875269,0.972012460815
4,13.5,1.04404303235,0.608874233568,0.787903487378,0.900641761058,0.971728277786,0.9651603368,39.9341024091,0.635690901132,0.608874233568,0.787903487378,0.900641761058,0.971728277786
4,15,0.999277479237,0.583716212607,0.76202746609,0.892696137961,0.975439034243,0.9651603368,36.6425583242,0.583294465523,0.583716212607,0.76202746609,0.892696137961,0.975439034243
5,9,1.0199091179,0.591822782967,0.772886791135,0.894287109375,0.972967875803,0.9651603368,37.9184945279,0.603605452529,0.591822782967,0.772886791135,0.894287109375,0.972967875803
5,10.5,1.05724714116,0.618038795267,0.797442547288,0.901918287742,0.971674438826,0.9651603368,41.0478286588,0.653419749424,0.618038795267,0.797442547288,0.901918287742,0.971674438826
5,12,1.06784732468,0.629060619263,0.805926208466,0.904474174259,0.973448875118,0.9651603368,42.1987507327,0.671740699342,0.629060619263,0.805926208466,0.904474174259,0.973448875118
5,13.5,1.05724714116,0.619212636448,0.797442550349,0.902630317928,0.971934918468,0.9651603368,41.1257908063,0.654660789658,0.619212636448,0.797442550349,0.902630317928,0.971934918468
5,15,1.0199091179,0.593448684911,0.772886797703,0.894995711799,0.973329692305,0.9651603368,38.0226671886,0.605263724746,0.593448684911,0.772886797703,0.894995711799,0.973329692305
6,9,1.02588144534,0.59511997523,0.776346861268,0.895121279829,0.972427003765,0.9651603368,38.3530259841,0.610522540339,0.59511997523,0.776346861268,0.895121279829,0.972427003765
6,10.5,1.06089987163,0.621339120522,0.80027668546,0.902552983412,0.971963025814,0.9651603368,41.4095992248,0.6591785932,0.621339120522,0.80027668546,0.902552983412,0.971963025814
6,12,1.07092807872,0.632495046504,0.808546977621,0.904992221078,0.974205535735,0.9651603368,42.5515482051,0.677356704952,0.632495046504,0.808546977621,0.904992221078,0.974205535735
6,13.5,1.06089987163,0.622544555661,0.800276688484,0.903227937802,0.972318714941,0.9651603368,41.4899363295,0.660457439183,0.622544555661,0.800276688484,0.903227937802,0.972318714941
6,15,1.02588144534,0.596738374871,0.776346867662,0.895839850745,0.972809929579,0.9651603368,38.4573251608,0.612182826501,0.596738374871,0.776346867662,0.895839850745,0.972809929579
7,9,1.01970089555,0.591719949649,0.772768918076,0.894245696409,0.97301511822,0.9651603368,37.9041659167,0.603377362571,0.591719949649,0.772768918076,0.894245696409,0.97301511822
