month,time,dni,optical,cosine,shadow_block,intercept,atmospheric,power_MW,unit_kW_m2,optical_count,cosine_count,shadow_block_count,intercept_count
1,9,0.79253968416,0.487700097215,0.7472602504,0.775757196195,0.989956573054,0.963505340826,41.1368019395,0.386521681012,0.487700097215,0.7472602504,0.775757196195,0.989956573054
1,10.5,0.910091145485,0.565484979699,0.779114478367,0.848443222401,0.986707044868,0.963505340826,54.7725081756,0.514642872929,0.565484979699,0.779114478367,0.848443222401,0.986707044868
1,12,0.939184036289,0.580931731545,0.790082797353,0.857606080201,0.984900323015,0.963505340826,58.067411569,0.54560180844,0.580931731544,0.790082797353,0.857606080201,0.984900323015
1,13.5,0.910091145485,0.565469113897,0.779114478367,0.848445308101,0.986680154697,0.963505340826,54.7709714243,0.514628433603,0.565469113897,0.779114478367,0.848445308101,0.986680154697
1,15,0.79253968416,0.487686677901,0.7472602504,0.775744625114,0.989946842604,0.963505340826,41.1356700396,0.386511045672,0.487686677901,0.7472602504,0.775744625114,0.989946842604
2,9,0.88757144081,0.545967865295,0.758972991955,0.842851840846,0.98793348404,0.963505340826,51.5735548398,0.484585484835,0.545967865295,0.758972991955,0.842851840846,0.98793348404
2,10.5,0.97080003701,0.589280593468,0.792036543382,0.866397380088,0.983448521377,0.963505340826,60.8847587005,0.572073621948,0.589280593468,0.792036543382,0.866397380088,0.983448521377
2,12,0.992177191786,0.597913762554,0.803392852131,0.866129026386,0.982125423728,0.963505340826,63.1370745834,0.593236397861,0.597913762554,0.803392852131,0.866129026386,0.982125423728
2,13.5,0.97080003701,0.589306814851,0.792036543382,0.866417459688,0.983465175179,0.963505340826,60.8874679065,0.572099077667,0.589306814851,0.792036543382,0.866417459688,0.983465175179
2,15,0.88757144081,0.545983012786,0.758972991955,0.842855841597,0.987952187618,0.963505340826,51.5749857115,0.484598929316,0.545983012786,0.758972991955,0.842855841597,0.987952187618
3,9,0.954822012882,0.576206645741,0.769609134766,0.871629414554,0.984581424234,0.963505340826,58.5541056358,0.550174789323,0.576206645741,0.769609134766,0.871629414554,0.984581424234
3,10.5,1.01478034023,0.602403863793,0.803039092436,0.871590961837,0.98092798506,0.963505340826,65.0603596449,0.611307597857,0.602403863793,0.803039092436,0.871590961837,0.98092798506
3,12,1.03080134105,0.611391848025,0.814504885554,0.871027557477,0.980337555682,0.963505340826,67.0735487469,0.630223536851,0.611391848025,0.814504885554,0.871027557477,0.980337555682
3,13.5,1.01478034023,0.602395643768,0.803039092436,0.871575034676,0.980933572855,0.963505340826,65.059471872,0.611299256337,0.602395643768,0.803039092436,0.871575034676,0.980933572854
3,15,0.954822012882,0.576227603247,0.769609134766,0.871648527147,0.984593858844,0.963505340826,58.556235337,0.55019480001,0.576227603247,0.769609134766,0.871648527147,0.984593858844
4,9,0.999277479237,0.588134425738,0.777141886626,0.879131922703,0.981868723582,0.963505340826,62.5488554146,0.587709486404,0.588134425738,0.777141886626,0.879131922703,0.981868723582
4,10.5,1.04404303235,0.614431856335,0.809753886442,0.878378586948,0.980240810172,0.963505340826,68.2729690484,0.641493298459,0.614431856335,0.809753886442,0.878378586948,0.980240810172
4,12,1.05645268861,0.62529951429,0.820937221271,0.879934253438,0.980469652776,0.963505340826,70.3063918097,0.660599353058,0.62529951429,0.820937221271,0.879934253438,0.980469652776
4,13.5,1.04404303235,0.614417659661,0.809753886442,0.878352724273,0.980246633065,0.963505340826,68.2713915763,0.64147847652,0.614417659661,0.809753886442,0.878352724273,0.980246633065
4,15,0.999277479237,0.588130355158,0.777141886626,0.879126954945,0.981864660447,0.963505340826,62.5484225032,0.587705418766,0.588130355158,0.777141886626,0.879126954945,0.981864660447
5,9,1.0199091179,0.593794226068,0.779696942799,0.883068377426,0.980892581208,0.963505340826,64.4546286675,0.605616145323,0.593794226068,0.779696942799,0.883068377426,0.980892581208
5,10.5,1.05724714116,0.62217856777,0.810950609669,0.885605043267,0.980635878727,0.963505340826,70.0080905233,0.657796512069,0.62217856777,0.810950609669,0.885605043267,0.980635878727
5,12,1.06784732468,0.634931238885,0.821674786095,0.889699195845,0.981423180309,0.963505340826,72.1593354749,0.678009624799,0.634931238885,0.821674786095,0.889699195845,0.981423180309
5,13.5,1.05724714116,0.622177462818,0.810950609669,0.885601706148,0.980642547905,0.963505340826,70.007966193,0.657795343861,0.622177462818,0.810950609669,0.885601706148,0.980642547905
5,15,1.0199091179,0.59379537385,0.779696942799,0.883068965214,0.980892603592,0.963505340826,64.4547532558,0.605617315956,0.59379537385,0.779696942799,0.883068965214,0.980892603592
6,9,1.02588144534,0.595595559127,0.779997173033,0.88474156361,0.98071935567,0.963505340826,65.0287329314,0.611010433034,0.595595559127,0.779997173033,0.88474156361,0.98071935567
6,10.5,1.06089987163,0.624754634556,0.81056936601,0.888801359027,0.980880683018,0.963505340826,70.5408274087,0.6628021116,0.624754634556,0.81056936601,0.888801359027,0.980880683018
6,12,1.07092807872,0.638257482947,0.821063721752,0.894041034738,0.981796438408,0.963505340826,72.7466312393,0.683527859941,0.638257482947,0.821063721752,0.894041034738,0.981796438408
6,13.5,1.06089987163,0.624732036689,0.81056936601,0.888797187627,0.980849896904,0.963505340826,70.5382758915,0.662778137526,0.624732036689,0.81056936601,0.888797187627,0.980849896904
6,15,1.02588144534,0.595598864866,0.779997173033,0.884736311439,0.98073519088,0.963505340826,65.029093861,0.611013824331,0.595598864866,0.779997173033,0.884736311439,0.98073519088
7,9,1.01970089555,0.593732870642,0.779681010577,0.883009977835,0.980905812793,0.963505340826,64.4348111629,0.60542993991,0.593732870642,0.779681010577,0.883009977835,0.980905812793
7,10.5,1.05711768532,0.622075804073,0.810955152746,0.885492965352,0.980622112363,0.963505340826,69.9879566545,0.657607334095,0.622075804073,0.810955152746,0.885492965352,0.980622112363
7,12,1.06773723073,0.634805724293,0.821686236529,0.889546427826,0.981408781113,0.963505340826,72.1376327783,0.677805706109,0.634805724293,0.821686236529,0.889546427826,0.981408781113
7,13.5,1.05711768532,0.622111207075,0.810955152746,0.885512229633,0.980655947214,0.963505340826,69.9919397443,0.657644759235,0.622111207075,0.810955152746,0.885512229633,0.980655947214
7,15,1.01970089555,0.593737702366,0.779681010577,0.883008479924,0.980920414863,0.963505340826,64.4353355253,0.605434866823,0.593737702366,0.779681010577,0.883008479924,0.980920414863
8,9,0.997742731825,0.587737110324,0.776903626086,0.878905529486,0.981945775099,0.963505340826,62.4105992013,0.58641043005,0.587737110324,0.776903626086,0.878905529486,0.981945775099
8,10.5,1.04304198725,0.613924480248,0.809578299209,0.878000620249,0.980230965252,0.963505340826,68.151184491,0.640349009899,0.613924480248,0.809578299209,0.878000620249,0.980230965252
8,12,1.05558045461,0.624715864024,0.820782914749,0.879456647178,0.98042867764,0.963505340826,70.1827757564,0.659437855751,0.624715864024,0.820782914749,0.879456647178,0.98042867764
8,13.5,1.04304198725,0.613905699444,0.809578299209,0.877972425382,0.980236478823,0.963505340826,68.1490996515,0.640329420732,0.613905699444,0.809578299209,0.877972425382,0.980236478823
8,15,0.997742731825,0.587734729628,0.776903626086,0.878910326595,0.981933124923,0.963505340826,62.4103464,0.586408054727,0.587734729628,0.776903626086,0.878910326595,0.981933124923
9,9,0.951910281491,0.575314488339,0.769111046014,0.8709371898,0.984797735366,0.963505340826,58.2851602456,0.54764777654,0.575314488339,0.769111046014,0.8709371898,0.984797735366
9,10.5,1.01286068713,0.601773614676,0.802549011503,0.871334705193,0.981033122264,0.963505340826,64.8693464845,0.609512836855,0.601773614676,0.802549011503,0.871334705193,0.981033122264
9,12,1.02911386732,0.610669299408,0.81401805896,0.870691627107,0.980386789293,0.963505340826,66.8846075853,0.628448244365,0.610669299408,0.81401805896,0.870691627107,0.980386789293
9,13.5,1.01286068713,0.601755108066,0.802549011503,0.871308728752,0.981031295352,0.963505340826,64.8673515288,0.609494092237,0.601755108066,0.802549011503,0.871308728752,0.981031295352
9,15,0.951910281491,0.575302173123,0.769111046014,0.8709304966,0.984785698164,0.963505340826,58.2839125901,0.54763605356,0.575302173123,0.769111046014,0.8709304966,0.984785698164
10,9,0.877366725061,0.540275170744,0.757538071138,0.836841404308,0.988284844448,0.963505340826,50.4490316682,0.474019457188,0.540275170744,0.757538071138,0.836841404308,0.988284844448
10,10.5,0.964204653763,0.587419832572,0.790488890218,0.865537730534,0.983840784725,0.963505340826,60.280173621,0.566392936279,0.587419832572,0.790488890218,0.865537730534,0.983840784725
10,12,0.986399187289,0.596118620757,0.801809396145,0.865469452312,0.982466351809,0.963505340826,62.5809367696,0.588010923042,0.596118620757,0.801809396145,0.865469452312,0.982466351809
10,13.5,0.964204653763,0.587404722309,0.790488890218,0.865525538672,0.983831600216,0.963505340826,60.2786230276,0.566378366893,0.587404722309,0.790488890218,0.865525538672,0.983831600216
10,15,0.877366725061,0.54027146316,0.757538071138,0.836840114967,0.988276814208,0.963505340826,50.4486854668,0.474016204277,0.54027146316,0.757538071138,0.836840114967,0.988276814208
11,9,0.782658529357,0.481131656325,0.746227477826,0.767325584694,0.990071095574,0.963505340826,40.0767892775,0.376561794567,0.481131656325,0.746227477826,0.767325584694,0.990071095574
11,10.5,0.903846163632,0.562302323637,0.777947496058,0.845465260435,0.986962996694,0.963505340826,54.0905083777,0.50823479802,0.562302323637,0.777947496058,0.845465260435,0.986962996694
11,12,0.9337570793,0.578663752911,0.788872478996,0.855871783017,0.984880788078,0.963505340826,57.5064889773,0.540331375815,0.578663752911,0.788872478996,0.855871783017,0.984880788078
11,13.5,0.903846163632,0.562304966734,0.777947496058,0.845468616515,0.986965406983,0.963505340826,54.0907626297,0.508237186974,0.562304966734,0.777947496058,0.845468616515,0.986965406983
11,15,0.782658529357,0.481120961117,0.746227477826,0.767315611257,0.990059355147,0.963505340826,40.0758983995,0.376553423871,0.481120961117,0.746227477826,0.767315611257,0.990059355147
12,9,0.738621609587,0.450255728042,0.741952978418,0.726292155403,0.990334331948,0.963505340826,35.3946744426,0.332568610572,0.450255728042,0.741952978418,0.726292155403,0.990334331948
12,10.5,0.876041887707,0.546687270706,0.773077211543,0.830019971901,0.987911291523,0.963505340826,50.9706885168,0.478920948615,0.546687270706,0.773077211543,0.830019971901,0.987911291523
12,12,0.909644265977,0.567209407031,0.783809499822,0.846123374519,0.985994969472,0.963505340826,54.9125582818,0.515958784714,0.567209407031,0.783809499822,0.846123374519,0.985994969472
12,13.5,0.876041887707,0.546667581882,0.773077211543,0.830014795574,0.987882925641,0.963505340826,50.9688528186,0.478903700381,0.546667581882,0.773077211543,0.830014795574,0.987882925641
12,15,0.738621609587,0.450264406246,0.741952978418,0.726315761731,0.990328523075,0.963505340826,35.3953566376,0.332575020481,0.450264406246,0.741952978418,0.726315761731,0.990328523075
