id,unit_kW_m2,optical
1,0.563504081765,0.579932329997
2,0.570837649673,0.587726648675
3,0.578679560539,0.596109707568
4,0.585413754623,0.603254798129
5,0.577829125993,0.595161492684
6,0.591912839509,0.609256782583
7,0.59131695271,0.60711060494
8,0.599671908119,0.61585641102
9,0.609237954893,0.627521825412
10,0.59489031526,0.613290619445
11,0.603685661137,0.621767227219
12,0.625623568244,0.646296098896
13,0.62728140673,0.648066897881
14,0.624536437502,0.645100358878
15,0.624530753275,0.645088111958
16,0.627176026878,0.647970887893
17,0.625586748009,0.646254885908
18,0.603812211154,0.621895422333
19,0.594945678164,0.61333511057
20,0.609215029249,0.627483489687
21,0.599715716342,0.615911208784
22,0.591291962637,0.6070890449
23,0.591928854075,0.609263674076
24,0.577934016448,0.595262320588
25,0.585276651833,0.603115548679
26,0.578687809912,0.596113077591
27,0.570805622323,0.587712599692
28,0.563567628781,0.579997633955
29,0.556768309666,0.57271504504
30,0.549039776285,0.564361524785
31,0.54142633854,0.556112155106
32,0.533486644196,0.54754472221
33,0.525340841149,0.53835716079
34,0.515821594885,0.527758303983
35,0.509300458506,0.520478008655
36,0.505072554603,0.516120772378
37,0.502501358634,0.513937888052
38,0.501138727129,0.512940927712
39,0.496645342404,0.508517245003
40,0.494749885101,0.506546379856
41,0.491672113974,0.503118487831
42,0.490287099424,0.501589436832
43,0.489085222245,0.500225977205
44,0.489165137912,0.500298216071
45,0.490258383012,0.501526329011
46,0.491732923581,0.50318826928
47,0.494661991658,0.506461135035
48,0.496475235807,0.508344176512
49,0.501140405592,0.512941616486
50,0.502589355239,0.51401733015
51,0.505231196667,0.5162773279
52,0.509396945518,0.52057474204
53,0.515740728051,0.527679728729
54,0.525523929021,0.538574034299
55,0.533598174397,0.547716483107
56,0.541602176951,0.556331767145
57,0.549050960032,0.564361355084
58,0.556793085216,0.572747016245
59,0.582046108593,0.598825924656
60,0.588996814016,0.606136998271
61,0.596711990422,0.614275254511
62,0.604098537,0.622056128676
63,0.609995776367,0.628140506385
64,0.601084392746,0.61847591235
65,0.617928674058,0.635461893315
66,0.618269534368,0.634937308773
67,0.618698259051,0.633184956948
68,0.633053929893,0.651049023382
69,0.63866494688,0.657401439718
70,0.621045117471,0.638210779962
71,0.651296730477,0.671978476509
72,0.65489814557,0.67610344247
73,0.657315666923,0.678914501829
74,0.639384621066,0.659707157413
75,0.658225894638,0.680053656385
76,0.656995017939,0.678697753768
77,0.65496504038,0.676470988826
78,0.638464753281,0.658111142561
79,0.643563324213,0.663659499076
80,0.638395839241,0.657518603706
81,0.632724557011,0.651140387618
82,0.608092203815,0.620597405638
83,0.602815479008,0.618005228315
84,0.606869578691,0.624344554572
85,0.612368533531,0.630449663241
86,0.606661426371,0.624553398058
87,0.599898629309,0.617446558724
88,0.592140265453,0.60928724085
89,0.585158757673,0.60204331983
90,0.578823224832,0.59540421708
91,0.571281537953,0.587265102379
92,0.563400045946,0.578728585045
93,0.555263642267,0.570092560332
94,0.547828744402,0.561699161726
95,0.538216330108,0.551048949882
96,0.529325447168,0.541078099412
97,0.523072152042,0.534173385645
98,0.518410297615,0.529464207732
99,0.516369552323,0.527841735617
100,0.514719691561,0.526618936999
101,0.5106596812,0.522572615505
102,0.506609196922,0.518298488841
103,0.504398916207,0.51582502887
104,0.503268479743,0.514525527017
105,0.502547239638,0.513649632821
106,0.502694569346,0.513719378067
107,0.502894251233,0.514077531319
108,0.503791586727,0.515140542351
109,0.505150289057,0.516679701153
110,0.508628521061,0.52049590287
111,0.512334025954,0.524288053414
