id,unit_kW_m2,optical
1,0.565082377427,0.582571359413
2,0.607996692266,0.628008694162
3,0.606519115738,0.62645335906
4,0.603966594886,0.623643659448
5,0.570950838503,0.587126640981
6,0.591593406785,0.609307475753
7,0.588547856255,0.605907039326
8,0.570000877364,0.580915845233
9,0.559505519247,0.573725372656
10,0.561419561368,0.577852881975
11,0.571915578258,0.589173780477
12,0.56640444771,0.583361290255
13,0.559064751048,0.575510136244
14,0.552691944603,0.568781180902
15,0.546760188943,0.56244057505
16,0.540047129046,0.555158373704
17,0.531823281386,0.545993838753
18,0.523627367135,0.536986412557
19,0.515861706114,0.528264567988
20,0.514135125712,0.525862023719
21,0.502522477496,0.513668722055
22,0.498043392326,0.508975277858
23,0.495005296024,0.506130405528
24,0.492682028378,0.504128095897
25,0.490659572263,0.502324867748
26,0.487251487093,0.498547506397
27,0.483747946584,0.494524134661
28,0.481729708944,0.492288917481
29,0.481177131751,0.491857599885
30,0.482923701888,0.493888505128
31,0.481299370843,0.491995676786
32,0.481488268596,0.492045094912
33,0.483744533374,0.494507709926
34,0.487113020922,0.498432545984
35,0.490840733724,0.502524640437
36,0.492876986727,0.504322380886
37,0.494753646542,0.505877233646
38,0.497907974334,0.508857177047
39,0.502754441975,0.513941016731
40,0.508645072733,0.520315394549
41,0.516016461489,0.528388992205
42,0.523626967984,0.536988966341
43,0.531563387297,0.545751080551
44,0.539533792115,0.554661011575
45,0.546929927597,0.562598277744
46,0.552506724978,0.568609692568
47,0.559115633877,0.575581785833
48,0.566591176147,0.583560830606
49,0.571805914404,0.589077601369
50,0.561612206899,0.57806969283
51,0.559563063895,0.573784000971
52,0.563195230033,0.574032825983
53,0.587635337237,0.604839903915
54,0.591324335847,0.60902427252
55,0.571112899918,0.587314746706
56,0.603751212018,0.623392173875
57,0.606671987717,0.626593775352
58,0.607900302277,0.627926095729
59,0.623343117602,0.641830255908
60,0.623613292308,0.641785975719
61,0.622651680268,0.640909620692
62,0.603714043986,0.620156898823
63,0.595735024348,0.612806912861
64,0.610885142258,0.628213315332
65,0.603751776668,0.619575501101
66,0.596893783319,0.612481072997
67,0.594991641558,0.611485848268
68,0.578928614546,0.59482868889
69,0.585077279082,0.601066824232
70,0.577840897463,0.593120675265
71,0.570845618071,0.585822320027
72,0.566672415832,0.581963625252
73,0.561732380141,0.577001652028
74,0.554483278897,0.569176062097
75,0.546659109865,0.560705539748
76,0.539432763199,0.553091872898
77,0.532160733,0.545045597904
78,0.524422962306,0.536589880795
79,0.517669457931,0.529153594507
80,0.513055606046,0.524402722645
81,0.510801670782,0.522497152503
82,0.508981462862,0.521003449541
83,0.503625446534,0.5155351284
84,0.500018453281,0.51138959917
85,0.496437963364,0.507247271037
86,0.495166510703,0.505799807221
87,0.494255034185,0.504958801514
88,0.498800427349,0.509436256102
89,0.495118923347,0.505754779345
90,0.496263932992,0.507050303431
91,0.499988183458,0.511329735997
92,0.503785883035,0.515712285421
93,0.50897580839,0.520988999108
94,0.510742871284,0.522465415805
95,0.51330849447,0.52466362151
96,0.52267782377,0.534177901535
97,0.524779351341,0.537038063289
98,0.532554392775,0.54545028335
99,0.539656704688,0.553324756954
100,0.546671891899,0.560696063346
101,0.554462183798,0.569164952624
102,0.56173220894,0.577012413663
103,0.57343903833,0.588807965534
104,0.571152105929,0.586160819609
105,0.577511301612,0.592792541689
106,0.585076711012,0.601047930494
107,0.57896863029,0.594866456678
108,0.595417396314,0.611883204681
109,0.596574328543,0.612143197701
110,0.603430466773,0.619225863716
111,0.610994779011,0.628307559633
112,0.595743921772,0.612816599443
113,0.603840505979,0.620270610572
114,0.622460837553,0.640721454883
115,0.623206201691,0.641365588952
116,0.623049119115,0.641502933932
117,0.619832826878,0.635926692302
118,0.642342087286,0.660510676553
119,0.641296186824,0.659639668443
120,0.642380866628,0.661396633651
121,0.620549138402,0.637815450818
122,0.634980069293,0.653550605705
123,0.630627417061,0.648976371097
124,0.606646979282,0.61895059508
125,0.602373053626,0.617730955397
126,0.601700331441,0.618630468182
127,0.607005523499,0.62397400621
128,0.599555956668,0.615737022072
129,0.590802016535,0.606171617965
130,0.583004099737,0.597966376437
131,0.578296318995,0.593625833095
132,0.57913876446,0.594181018482
133,0.564436364435,0.57880907817
134,0.55708306105,0.571174972192
135,0.551525156754,0.565448202394
136,0.543516076071,0.556701150675
137,0.534327705198,0.546563844209
138,0.52753085661,0.53916680958
139,0.523603515794,0.535392758972
140,0.521323966358,0.533416243027
141,0.517332018581,0.52944879348
142,0.51204899006,0.523836930261
143,0.506863343346,0.51789788508
144,0.504698012631,0.515296794412
145,0.503261099362,0.513642320969
146,0.504326508789,0.514611822349
147,0.503442176101,0.513816007683
148,0.50478049717,0.515389881984
149,0.507156175219,0.518164554543
150,0.511956910534,0.523746733371
151,0.52233643349,0.534465030726
152,0.521376473655,0.533568719719
153,0.523292458502,0.535060258895
154,0.527884839938,0.539514841448
155,0.534012868507,0.546235400389
156,0.54306701582,0.556283470967
157,0.551441746247,0.565365673222
158,0.557342926175,0.57145418215
159,0.564263224555,0.578668307475
160,0.571858921354,0.586796487194
161,0.578650199181,0.593957377492
162,0.584049026245,0.599261302683
163,0.590926021023,0.606279206763
164,0.599565209482,0.615727238951
