month,time,dni,optical,cosine,shadow_block,intercept,atmospheric,power_MW,unit_kW_m2,optical_count,cosine_count,shadow_block_count,intercept_count
1,9,0.79253968416,0.5053449474,0.746455693953,0.824605036594,0.961807884818,0.963785693377,41.3924876021,0.400505925004,0.504148571486,0.74736184253,0.821521505506,0.962409793077
1,10.5,0.910091145485,0.584806676932,0.778328280249,0.906715638409,0.953475931251,0.963785693377,55.0059656813,0.532227378497,0.582508468177,0.779209495614,0.902128815688,0.954232286603
1,12,0.939184036289,0.600827909656,0.789306845644,0.919803078188,0.949224139171,0.963785693377,58.3194450119,0.564287981305,0.598297872541,0.790177189174,0.914880880506,0.950083357542
1,13.5,0.910091145485,0.584809620111,0.778337853568,0.9067435107,0.953476766085,0.963785693377,55.0062425119,0.532230057058,0.582501796721,0.779211095298,0.902157191847,0.954231137886
1,15,0.79253968416,0.505329455011,0.746474006573,0.824592920568,0.961746018329,0.963785693377,41.3912186303,0.400493646671,0.504173000253,0.747364929898,0.821584295305,0.962350788098
2,9,0.88757144081,0.563424076442,0.758349127974,0.896728746536,0.956623489359,0.963785693377,51.6834270207,0.500079119314,0.561387374621,0.758954115427,0.892699176488,0.95736392859
2,10.5,0.97080003701,0.608240152849,0.791416240987,0.928558006639,0.946763797488,0.963785693377,61.0263580652,0.590479562897,0.605735926497,0.792015970317,0.923876122971,0.947684726701
2,12,0.992177191786,0.61748366352,0.802778483294,0.928645834239,0.946041884941,0.963785693377,63.3180152954,0.612653207245,0.615065117518,0.803373191515,0.924139055255,0.946963907211
2,13.5,0.97080003701,0.608202909018,0.791426803562,0.928555507369,0.946705827382,0.963785693377,61.0226212921,0.590443406584,0.605703779187,0.792017672031,0.923888197933,0.947637497726
2,15,0.88757144081,0.563503772772,0.758369299251,0.896733364752,0.956692039022,0.963785693377,51.6907376409,0.500149855501,0.56145642245,0.758957412267,0.89271728893,0.957432813543
3,9,0.954822012882,0.593542173898,0.769210551142,0.931588045254,0.948156692473,0.963785693377,58.5715325809,0.566727133211,0.591058819231,0.7694537508,0.927172285549,0.949144634763
3,10.5,1.01478034023,0.621130630399,0.802626082168,0.93235883907,0.945799302726,0.963785693377,65.1429727608,0.630311152445,0.618874020852,0.802887981378,0.928387932284,0.946704612608
3,12,1.03080134105,0.630910853143,0.814092346072,0.932082343767,0.946008809372,0.963785693377,67.2133520964,0.650343753503,0.628828334637,0.814356430072,0.928421742175,0.946864286034
3,13.5,1.01478034023,0.621100422166,0.802637638239,0.932377135354,0.945719980895,0.963785693377,65.1398045801,0.630280497724,0.618852982563,0.802889765243,0.928419025309,0.946645830052
3,15,0.954822012882,0.593512861788,0.769232863718,0.931552919647,0.948071932308,0.963785693377,58.5686400229,0.566699145364,0.591007209297,0.769457220622,0.927145720634,0.949053531521
4,9,0.999277479237,0.604579260492,0.777004425203,0.937443209527,0.946431520958,0.963785693377,62.4384231856,0.604142439424,0.602235682465,0.776844383083,0.933652011689,0.947459614113
4,10.5,1.04404303235,0.632531830301,0.809582685001,0.936980314882,0.946834946164,0.963785693377,68.2516832196,0.660390450163,0.630628030845,0.80946631234,0.933927924556,0.9476694948
4,12,1.05645268861,0.64406030291,0.820760464091,0.938338763087,0.948164035918,0.963785693377,70.3216685227,0.680419238637,0.64246144819,0.820653941624,0.935794411708,0.948894121796
4,13.5,1.04404303235,0.632564799454,0.809595086102,0.936895937361,0.946942909748,0.963785693377,68.2552406693,0.660424871378,0.630646854231,0.809468137531,0.933849135433,0.947772200516
4,15,0.999277479237,0.604550321845,0.777028762596,0.937444323332,0.946366537635,0.963785693377,62.435434523,0.604113521686,0.602197305914,0.776847946616,0.933668916634,0.947401976533
5,9,1.0199091179,0.609640205527,0.779755606451,0.939880540881,0.946434328425,0.963785693377,64.2610262885,0.621777604255,0.6074444684,0.77930285761,0.936655054579,0.947447880862
5,10.5,1.05724714116,0.639325320902,0.810962752959,0.941807953285,0.948572204059,0.963785693377,69.8571730493,0.675924867797,0.637687612391,0.810569421879,0.939479689915,0.949330309715
5,12,1.06784732468,0.652499187487,0.821677266712,0.945291473535,0.950519611726,0.963785693377,72.0114774204,0.696769511714,0.651164800957,0.821298773064,0.943494614567,0.951113818785
5,13.5,1.05724714116,0.639269098707,0.810975547268,0.941719894774,0.94857521339,0.963785693377,69.8510298175,0.675865427042,0.637614240127,0.81057124208,0.939391844571,0.949329762171
5,15,1.0199091179,0.609635818752,0.779780963238,0.93981020817,0.946463808047,0.963785693377,64.2605638869,0.621773130144,0.607412097372,0.779306419241,0.936584717929,0.947473411645
6,9,1.02588144534,0.611171287175,0.780131500127,0.940864791352,0.946692009037,0.963785693377,64.7996559377,0.626989283436,0.609022464257,0.779568023467,0.937842627029,0.947697952955
6,10.5,1.06089987163,0.64156167435,0.810652760212,0.943940672551,0.949498096552,0.963785693377,70.3437296504,0.680632697959,0.639980575128,0.810153936085,0.941850910452,0.950212161063
6,12,1.07092807872,0.655089752655,0.821135998506,0.948273183878,0.951360168549,0.963785693377,72.5059577312,0.7015540102,0.653789107236,0.82065371506,0.946664291924,0.95191953525
6,13.5,1.06089987163,0.641392095934,0.810665642503,0.943804842672,0.949374423361,0.963785693377,70.3251363044,0.68045279224,0.639772673694,0.810155745975,0.941687294726,0.950077528152
6,15,1.02588144534,0.611122819996,0.780157104561,0.940849958729,0.946602231486,0.963785693377,64.7945171877,0.626939561857,0.608938716956,0.779571567387,0.93781576024,0.947603855754
7,9,1.01970089555,0.609605907204,0.779737242585,0.939848498613,0.946484597262,0.963785693377,64.2442923185,0.621615689508,0.607404654113,0.779288072241,0.936605547237,0.94750504037
7,10.5,1.05711768532,0.639326702044,0.810965011413,0.94180997715,0.948587861158,0.963785693377,69.8487702021,0.675843563429,0.637683062211,0.810575082358,0.939483010529,0.949332217047
7,12,1.06773723073,0.652425730079,0.82168648059,0.945181492081,0.950551794205,0.963785693377,71.9959470006,0.696619242293,0.651092921236,0.821311332043,0.943367223725,0.951164338739
7,13.5,1.05711768532,0.639221620973,0.810977802272,0.941619190502,0.948609627486,0.963785693377,69.8372897124,0.67573248037,0.637548642189,0.810576902812,0.939273208076,0.949352765331
