month,time,dni,optical,cosine,shadow_block,intercept,atmospheric,power_MW,unit_kW_m2,optical_count,cosine_count,shadow_block_count,intercept_count
1,9,0.79253968416,0.487689972472,0.7472602504,0.775756873859,0.989941392404,0.963505340826,41.135947932,0.386513656751,0.487689972472,0.7472602504,0.775756873859,0.989941392404
1,10.5,0.910091145485,0.565522720606,0.779114478367,0.848471493112,0.986733777211,0.963505340826,54.7761637354,0.514677220595,0.565522720606,0.779114478367,0.848471493112,0.986733777211
1,12,0.939184036289,0.580942002837,0.790082797353,0.857610346405,0.984604638731,0.963505340826,58.0684382427,0.545611455074,0.580942002837,0.790082797353,0.857610346405,0.984604638731
1,13.5,0.910091145485,0.565461276934,0.779114478367,0.848441534881,0.986664221435,0.963505340826,54.7702123412,0.514621301252,0.565461276934,0.779114478367,0.848441534881,0.986664221435
1,15,0.79253968416,0.487679391895,0.7472602504,0.775762258757,0.989918030032,0.963505340826,41.1350554755,0.386505271223,0.487679391895,0.7472602504,0.775762258757,0.989918030032
2,9,0.88757144081,0.545982864302,0.758972991955,0.842871654993,0.987932148758,0.963505340826,51.5749716853,0.484598797526,0.545982864302,0.758972991955,0.842871654993,0.987932148758
2,10.5,0.97080003701,0.589265096101,0.792036543382,0.866385453678,0.983423989961,0.963505340826,60.883157505,0.572058577104,0.589265096101,0.792036543382,0.866385453678,0.983423989961
2,12,0.992177191786,0.597911750178,0.803392852131,0.866122807209,0.982121459622,0.963505340826,63.1368620852,0.593234401227,0.597911750178,0.803392852131,0.866122807209,0.982121459622
2,13.5,0.97080003701,0.589302109736,0.792036543382,0.866410330387,0.983464133145,0.963505340826,60.8869817717,0.572094509941,0.589302109736,0.792036543382,0.866410330387,0.983464133145
2,15,0.88757144081,0.545976453769,0.758972991955,0.842853528367,0.987948055443,0.963505340826,51.5743661297,0.48459310772,0.545976453769,0.758972991955,0.842853528367,0.987948055443
3,9,0.954822012882,0.576223038537,0.769609134766,0.871620863185,0.98461615025,0.963505340826,58.5557714713,0.550190441525,0.576223038537,0.769609134766,0.871620863185,0.98461615025
3,10.5,1.01478034023,0.602448287092,0.803039092436,0.87159583479,0.980995053121,0.963505340826,65.0651574159,0.611352677748,0.602448287092,0.803039092436,0.87159583479,0.980995053121
3,12,1.03080134105,0.611391728105,0.814504885554,0.871023367117,0.980340903762,0.963505340826,67.073535591,0.630223413238,0.611391728105,0.814504885554,0.871023367117,0.980340903762
3,13.5,1.01478034023,0.602446919524,0.803039092436,0.871622683432,0.980952705175,0.963505340826,65.0650097169,0.611351289966,0.602446919524,0.803039092436,0.871622683432,0.980952705175
3,15,0.954822012882,0.576200511709,0.769609134766,0.871615023226,0.984585609459,0.963505340826,58.5534822955,0.550168932413,0.576200511709,0.769609134766,0.871615023226,0.984585609459
4,9,0.999277479237,0.588135240944,0.777141886626,0.879130747126,0.981863158883,0.963505340826,62.5489421128,0.587710301021,0.588135240944,0.777141886626,0.879130747126,0.981863158883
4,10.5,1.04404303235,0.614448801543,0.809753886442,0.878383611588,0.98025440275,0.963505340826,68.2748519254,0.641510989984,0.614448801543,0.809753886442,0.878383611588,0.98025440275
4,12,1.05645268861,0.625355227769,0.820937221271,0.879979209746,0.980500930937,0.963505340826,70.3126560296,0.660658211713,0.625355227769,0.820937221271,0.879979209746,0.980500930937
4,13.5,1.04404303235,0.614417230768,0.809753886442,0.878376861506,0.980215221318,0.963505340826,68.2713439196,0.641478028737,0.614417230768,0.809753886442,0.878376861506,0.980215221318
4,15,0.999277479237,0.588112230625,0.777141886626,0.879107311447,0.981865987507,0.963505340826,62.5464949357,0.587687307328,0.588112230625,0.777141886626,0.879107311447,0.981865987507
5,9,1.0199091179,0.593742242177,0.779696942799,0.883035783628,0.980848251234,0.963505340826,64.4489859679,0.605563126478,0.593742242177,0.779696942799,0.883035783628,0.980848251234
5,10.5,1.05724714116,0.622142130719,0.810950609669,0.885576469182,0.980613693776,0.963505340826,70.0039905936,0.657757989101,0.622142130719,0.810950609669,0.885576469182,0.980613693776
