id,unit_kW_m2,optical
1,0.563828962891,0.580252373923
2,0.571851818276,0.588717266403
3,0.579263365969,0.596671552601
4,0.58512060844,0.602971635608
5,0.577699683894,0.595072259794
6,0.592017954073,0.60937556737
7,0.591082727178,0.606878554432
8,0.599920923187,0.616169685741
9,0.609484269765,0.627775895792
10,0.594573410011,0.613014460128
11,0.603152039221,0.621139505124
12,0.625418497623,0.646022059311
13,0.627251938768,0.648030620798
14,0.624969254264,0.645499134169
15,0.62440109894,0.644970877463
16,0.626632617825,0.647438441291
17,0.625952889306,0.646615048484
18,0.603103662363,0.621168972371
19,0.595625802532,0.614045021056
20,0.608402456759,0.626631697092
21,0.600494778116,0.616680061032
22,0.590680832609,0.606529937736
23,0.591855566049,0.609102497335
24,0.577897028936,0.595217639467
25,0.585412649698,0.603277615333
26,0.578531759209,0.595982783767
27,0.571016459979,0.587933635679
28,0.563683760372,0.580096614012
29,0.556658826883,0.572593064202
30,0.548886335184,0.564232452601
31,0.541372637173,0.55606496842
32,0.533777602498,0.547817101708
33,0.524665662403,0.537673725111
34,0.516330204333,0.528225398411
35,0.508871468502,0.520050223218
36,0.50491052927,0.515951814761
37,0.502991901705,0.514389112197
38,0.501410555327,0.513216232601
39,0.496204661809,0.508015944834
40,0.494691019314,0.50651913549
41,0.491805307091,0.503287463527
42,0.489978906861,0.501258119781
43,0.488800594236,0.499969708096
44,0.488918307125,0.500065326793
45,0.490349600492,0.501634471823
46,0.49214217243,0.503642989938
47,0.49444788287,0.506242159025
48,0.496111816626,0.507957727953
49,0.501190725577,0.51295699496
50,0.502831012416,0.514277285366
51,0.5051988875,0.516284728149
52,0.508952958227,0.520147664198
53,0.515585170559,0.527508979173
54,0.525159992886,0.538214138648
55,0.53340814864,0.547560109246
56,0.541337681011,0.556065900326
57,0.54969286924,0.565002674514
58,0.557166563686,0.573157782522
59,0.581921929726,0.598693457241
60,0.58906564712,0.606194764418
61,0.597399626064,0.614955389328
62,0.604288689901,0.622202509552
63,0.609753307966,0.627884270204
64,0.600931719294,0.618310499931
65,0.61938863409,0.636998299726
66,0.618217204552,0.634822897651
67,0.618543451285,0.633033440438
68,0.632599840127,0.65063168442
69,0.638140227291,0.656893500917
70,0.621704011059,0.638815951758
71,0.650694768022,0.671377936128
72,0.654635773904,0.675833880903
73,0.657996002773,0.679586513883
74,0.639029182924,0.659351418734
75,0.658080654353,0.679893665935
76,0.656839855442,0.67850117124
77,0.655129023706,0.676615320218
78,0.638839422793,0.658466774515
79,0.643444245917,0.663600959642
80,0.638702929339,0.657764842453
81,0.632614789756,0.65107283081
82,0.608434744706,0.620910389342
83,0.602336170578,0.617502077759
84,0.607135905528,0.624656212728
85,0.613304509714,0.631407023621
86,0.60604609022,0.623919658839
87,0.59982879457,0.617415253892
88,0.592502890744,0.609722486414
89,0.584363755596,0.601241310694
90,0.578631700924,0.595220124928
91,0.571522605661,0.587539915346
92,0.56354127608,0.578879588747
93,0.555145568564,0.569870849694
