id,unit_kW_m2,optical
1,0.56551527213,0.582997311205
2,0.608651421466,0.628706541029
3,0.606132924876,0.626011333384
4,0.60444827599,0.624157215834
5,0.570834896169,0.586932589647
6,0.59135871563,0.609039050222
7,0.589657141179,0.607047687669
8,0.570519417289,0.581544994553
9,0.559783994345,0.574001248463
10,0.561734979605,0.578167552718
11,0.571814720025,0.589074443029
12,0.56704773714,0.584008782616
13,0.55953956821,0.575949144961
14,0.553963536536,0.570065665236
15,0.547444319546,0.563147330699
16,0.540261014932,0.555411317496
17,0.532383484985,0.546587336934
18,0.524316870439,0.537661396442
19,0.516844456747,0.529248675012
20,0.514780014408,0.526514407934
21,0.503234704847,0.514408311865
22,0.498239011691,0.509203970189
23,0.495361281022,0.506504934511
24,0.493807788425,0.505233674382
25,0.491415885901,0.503043671774
26,0.488157636057,0.499444239429
27,0.484986051388,0.495749799392
28,0.48299105855,0.493528441168
29,0.481615431129,0.492349526767
30,0.483249472833,0.494227541023
31,0.48220772866,0.49291071284
32,0.481925948336,0.49244597415
33,0.484326408571,0.495067066972
34,0.487427287391,0.498761236238
35,0.491409223209,0.503102243387
36,0.494058464564,0.505518990594
37,0.494998953945,0.506149022047
38,0.498955213223,0.509899379484
39,0.503254319027,0.514445299443
40,0.509945666925,0.521623569507
41,0.516757659416,0.529112924345
42,0.524740764735,0.538101760298
43,0.532221407286,0.546381507818
44,0.539815754888,0.554863255285
45,0.547067856907,0.562689656242
46,0.553021110535,0.569167948914
47,0.558873328645,0.5753482039
48,0.566876697315,0.583827408742
49,0.57246642191,0.589771327506
50,0.561911887515,0.578364785593
51,0.560381009405,0.574585023483
52,0.564099549039,0.574998123916
53,0.587156393677,0.604348966367
54,0.591535607404,0.609215132844
55,0.571450089986,0.587620094794
56,0.604213527186,0.623808373352
57,0.606794173936,0.626705129178
58,0.608440706751,0.628423887176
59,0.623269407912,0.641757383882
60,0.624189344589,0.642391987897
61,0.623897753559,0.642232454711
62,0.603812865128,0.620220943939
63,0.59609057691,0.613143861357
64,0.61117552005,0.628468062867
65,0.603859527531,0.619740869123
66,0.596750932813,0.612298903472
67,0.595213615757,0.611721131477
68,0.579335305594,0.595285139733
69,0.585003105766,0.601047550639
70,0.578490707807,0.593765847116
71,0.571670776602,0.586614601969
72,0.567751801607,0.583072917409
73,0.563287500254,0.578586872333
74,0.55507883329,0.569786424432
75,0.547149582176,0.561183347454
76,0.540551943981,0.55418854377
77,0.533260612163,0.546164264081
78,0.525679925598,0.537877421115
79,0.518955737553,0.530457607627
80,0.513990743855,0.52536142401
81,0.511195874742,0.522933772561
82,0.509869490301,0.52191384386
83,0.504551078319,0.516469369302
84,0.500731945526,0.512119803795
85,0.497301958253,0.508126070683
86,0.495778993555,0.506459346229
87,0.495134488303,0.505825729907
88,0.499572853564,0.510237713694
89,0.495453392076,0.506101917669
90,0.497307970483,0.508085429357
91,0.500798319977,0.512132954592
92,0.5043030945,0.516274295665
93,0.5097390943,0.521779139855
94,0.511458255417,0.52321978658
95,0.514014290766,0.52535613985
96,0.523555463518,0.53508875089
97,0.525593830154,0.537874970005
98,0.533596147187,0.546534288302
99,0.540343621933,0.554049310937
100,0.54691408797,0.560925782121
101,0.555640168834,0.570342937646
102,0.562178853052,0.577473130391
103,0.573775907621,0.589113541614
104,0.572027884386,0.587048263757
105,0.578229740749,0.593535950668
106,0.585267552646,0.601224602106
107,0.579663080704,0.595581154625
108,0.596842970338,0.613265507959
109,0.597287761443,0.612882805168
110,0.603725437088,0.61952887351
111,0.611385991238,0.628736908089
112,0.596149920153,0.613211442494
113,0.603702121545,0.620116655142
114,0.622816836889,0.641047531966
115,0.624152494543,0.642343290571
116,0.623158280878,0.641624531948
117,0.62063981306,0.636802453523
118,0.642939288304,0.661110342349
119,0.641480519977,0.659881922193
120,0.642852904605,0.661820650352
121,0.621321319686,0.638636714195
122,0.635524422123,0.654090853546
123,0.631103749997,0.649442608659
124,0.60730708392,0.619594652749
125,0.602937953581,0.618364685383
126,0.60210939682,0.619063934926
127,0.607679021077,0.624600072768
128,0.600032572665,0.616184264835
129,0.591556079718,0.606889511251
130,0.583511010293,0.59844386706
131,0.578875751572,0.594223468135
132,0.58051940357,0.595556651959
133,0.565429544617,0.579830361668
134,0.558513372015,0.572634157435
135,0.552210348414,0.566110880642
136,0.544685484819,0.557933438962
137,0.534706154448,0.546975197527
138,0.528616322889,0.540324765289
139,0.524952108652,0.536800892701
140,0.522046444818,0.534181688725
141,0.518023333107,0.530156677539
142,0.512985604223,0.524777974804
143,0.50767477118,0.518776859333
144,0.50554883225,0.516144730373
145,0.504436631595,0.514821309563
146,0.505002015196,0.515287478201
147,0.504200167968,0.514605787376
148,0.505241367721,0.515863603627
149,0.507957326641,0.518955823455
150,0.512982475374,0.524781534261
151,0.523560955266,0.535736404568
152,0.52231895711,0.534535590578
153,0.524002669689,0.535800722189
154,0.528560824691,0.540188043602
155,0.535422494905,0.547658794435
156,0.544079620891,0.557328066883
157,0.552471616985,0.566392932218
158,0.558566699109,0.572667551437
159,0.565266979694,0.579657633164
160,0.573183666196,0.588170494823
161,0.579706244173,0.595012915786
162,0.584358085279,0.599592699
163,0.591350021791,0.606684082945
164,0.600471056524,0.616681784945
165,0.60745777196,0.624473853209
166,0.602468362712,0.619465416417
167,0.602673105359,0.618042702128
168,0.606308060899,0.61859270375
169,0.631760692416,0.650130335251
170,0.635179666136,0.653722106393
171,0.621194186998,0.63846403424
172,0.642723924,0.661790402904
173,0.641567040812,0.659892581675
174,0.64223214611,0.660385014534
175,0.658175042189,0.676198037085
176,0.657538246698,0.675764978388
177,0.658386190923,0.677413922264
178,0.644814399307,0.662711402265
179,0.657515556974,0.677537383589
180,0.652604944637,0.672089445869
181,0.644312639661,0.662294569995
182,0.639770841595,0.658140272038
183,0.635848828498,0.65457023514
184,0.62240372644,0.64018150609
185,0.618467490276,0.635595327861
186,0.6098863717,0.626071309405
187,0.600157815762,0.615429168872
188,0.592203080332,0.607061992069
189,0.586524176788,0.601337906589
190,0.578648234354,0.593050927262
191,0.571928716837,0.586040347182
192,0.566020754367,0.580295557544
193,0.559613795426,0.573722567012
194,0.548405774859,0.561415719227
195,0.540060377588,0.552062576612
196,0.533885655994,0.545593989966
197,0.531355184169,0.543402210511
198,0.528416858271,0.540620324988
199,0.522768896391,0.534755115142
200,0.522165113961,0.533531315469
201,0.512152893853,0.522786251676
202,0.50971677069,0.519875526619
203,0.50832499505,0.517985756556
204,0.508346788201,0.517945786309
205,0.509869528872,0.519994587726
206,0.512782862373,0.523431332109
207,0.516333960712,0.527660552242
208,0.522281120875,0.534272364828
209,0.527456196392,0.539678688934
210,0.53156081006,0.543615092626
211,0.53451083084,0.546198427002
212,0.539742575045,0.551729853152
213,0.548631547553,0.561632564591
214,0.559550584152,0.573665900542
215,0.565972327981,0.580231035049
216,0.571648566101,0.585831393733
217,0.577988724481,0.592299988966
218,0.585335705895,0.600019294442
219,0.592856977972,0.607719779056
220,0.600270799936,0.61552203048
221,0.609823802845,0.626072981977
222,0.61893206549,0.636039241537
223,0.621419347537,0.639087986377
224,0.636231881466,0.654983765648
225,0.640363359348,0.65874824734
226,0.643918008196,0.661902265723
227,0.651782761197,0.671249140475
228,0.658452785104,0.678477594111
229,0.644924187855,0.662883976435
230,0.658492950465,0.677510114567
231,0.657489547644,0.675794717363
232,0.657388171024,0.67540036343
233,0.633174171805,0.647448988176
234,0.669074290406,0.686893409225
235,0.672012919826,0.690918792252
236,0.672670090298,0.692522854323
237,0.65658704059,0.675386480259
238,0.671599669624,0.692392557906
239,0.66498054807,0.685173052536
240,0.637782465108,0.651310661646
241,0.633260782073,0.650093256057
242,0.647054449433,0.666344197677
243,0.636531194538,0.654849949946
244,0.625905428292,0.643072393415
245,0.615587207883,0.631673560965
246,0.605318294514,0.620431942017
247,0.596870990618,0.611545935714
248,0.591750273857,0.606591628544
249,0.585610998144,0.600474646472
250,0.57969016054,0.594842565199
251,0.572144518846,0.58708394276
252,0.561669621017,0.575478627958
253,0.551247067897,0.563945523796
254,0.543412297304,0.555372612083
255,0.538588755757,0.550605224989
256,0.53511471035,0.547269404866
257,0.529945516081,0.541977788625
258,0.524228691439,0.535920305107
259,0.519546677708,0.530732636148
260,0.518290278457,0.529523599249
261,0.516992016284,0.528090560831
262,0.516514177322,0.526921181042
263,0.517252594876,0.528327937569
264,0.518120167915,0.529356940807
265,0.519766474785,0.530974102271
266,0.52379841597,0.535434891371
267,0.529339855173,0.541321876591
268,0.534423609387,0.546585130191
269,0.539238141532,0.55122801348
270,0.54317097326,0.555089785415
271,0.551321071777,0.564027992824
272,0.561783520666,0.575630430751
273,0.572407779808,0.587359547727
274,0.579974461863,0.595065175747
275,0.584750505785,0.599602386831
276,0.591488767961,0.606419864074
277,0.5974701418,0.612115676445
278,0.605942829709,0.621060581155
279,0.61627014356,0.632387435518
280,0.625958061169,0.643076626317
281,0.636740005942,0.655029619151
282,0.647576506958,0.666854008478
283,0.632684658366,0.649559351709
284,0.637008250234,0.650522704665
285,0.665184904791,0.685362834805
286,0.671060079343,0.691802688919
287,0.656074661191,0.674861683143
288,0.673825311018,0.693637684482
289,0.671904889005,0.690742393951
290,0.669334980648,0.687075332458
291,0.681137558665,0.702404658853
292,0.700686704627,0.722755318509
293,0.699634098683,0.721137277873
294,0.691048203557,0.71312116394
295,0.698124170675,0.721184911552
296,0.684018502116,0.704065933905
297,0.670702404352,0.689025508541
298,0.679946683553,0.700147465289
299,0.682280037843,0.702752031263
300,0.664887363468,0.682543273215
301,0.64242264851,0.655174887115
302,0.663729716737,0.682034118674
303,0.6519225907,0.669644829431
304,0.64089209657,0.657457224747
305,0.645330141641,0.662622846095
306,0.649051440346,0.66828683609
307,0.637092597719,0.65585623837
308,0.630680140942,0.647628574559
309,0.625648305593,0.642490573338
310,0.617632667783,0.635037524522
311,0.614631973809,0.632064780129
312,0.609444609333,0.626213424896
313,0.600387019461,0.616569270801
314,0.592534710607,0.60845417129
315,0.589370972162,0.60478352667
316,0.579674860009,0.5943117219
317,0.567403004898,0.5806879487
318,0.564318538998,0.577015902361
319,0.557390781686,0.569267010338
320,0.547446899913,0.558466202502
321,0.543543317161,0.554091107844
322,0.537626511706,0.547687606707
323,0.531311121698,0.541278746074
324,0.531323807517,0.541650471648
325,0.530399823718,0.541265966615
326,0.528365083427,0.539521118459
327,0.524696146793,0.535616405382
328,0.522146369891,0.532795873517
329,0.52015592375,0.530720174246
330,0.518619516596,0.529185927476
331,0.519334163229,0.530087053661
332,0.519664475768,0.530488610784
333,0.519392043439,0.530222867369
334,0.51966463516,0.530478621698
335,0.519147108213,0.529944071115
