month,time,dni,optical,cosine,shadow_block,intercept,atmospheric,power_MW,unit_kW_m2,optical_count,cosine_count,shadow_block_count,intercept_count
1,9,0.79253968416,0.48768985308,0.7472602504,0.775755129456,0.989939028575,0.963505340826,41.1359378614,0.386513562128,0.48768985308,0.7472602504,0.775755129456,0.989939028575
1,10.5,0.910091145485,0.565498713344,0.779114478367,0.848456021013,0.986722039293,0.963505340826,54.7738384075,0.514655371797,0.565498713344,0.779114478367,0.848456021013,0.986722039293
1,12,0.939184036289,0.5809494642,0.790082797353,0.857607995253,0.98461962007,0.963505340826,58.0691840482,0.545618462667,0.5809494642,0.790082797353,0.857607995253,0.98461962007
1,13.5,0.910091145485,0.565472351434,0.779114478367,0.848463226157,0.9866666874,0.963505340826,54.7712850101,0.514631380057,0.565472351434,0.779114478367,0.848463226157,0.9866666874
1,15,0.79253968416,0.487686501651,0.7472602504,0.775745118098,0.989945673583,0.963505340826,41.1356551732,0.386510905988,0.487686501651,0.7472602504,0.775745118098,0.989945673583
2,9,0.88757144081,0.545975319679,0.758972991955,0.842867559437,0.987927825449,0.963505340826,51.5742590005,0.484592101134,0.545975319679,0.758972991955,0.842867559437,0.987927825449
2,10.5,0.97080003701,0.589286076495,0.792036543382,0.866395161662,0.983466977274,0.963505340826,60.8853252095,0.57207894487,0.589286076495,0.792036543382,0.866395161662,0.983466977274
2,12,0.992177191786,0.597928604209,0.803392852131,0.866152917128,0.982116170992,0.963505340826,63.1386417972,0.593251123413,0.597928604209,0.803392852131,0.866152917128,0.982116170992
2,13.5,0.97080003701,0.589307650215,0.792036543382,0.866420190058,0.98345242773,0.963505340826,60.8875542168,0.572099888639,0.589307650215,0.792036543382,0.866420190058,0.98345242773
2,15,0.88757144081,0.546031831675,0.758972991955,0.842882045569,0.988002324324,0.963505340826,51.5795972717,0.484642259567,0.546031831675,0.758972991955,0.842882045569,0.988002324324
3,9,0.954822012882,0.576214202539,0.769609134766,0.871636942034,0.984585878066,0.963505340826,58.5548735574,0.55018200472,0.576214202539,0.769609134766,0.871636942034,0.984585878066
3,10.5,1.01478034023,0.602412425785,0.803039092436,0.87160296409,0.98092709127,0.963505340826,65.0612843506,0.611316286398,0.602412425785,0.803039092436,0.87160296409,0.98092709127
3,12,1.03080134105,0.611391050908,0.814504885554,0.871030723949,0.980333272161,0.963505340826,67.0734612982,0.630222715183,0.611391050908,0.814504885554,0.871030723949,0.980333272161
3,13.5,1.01478034023,0.602395969463,0.803039092436,0.87155859557,0.980951325257,0.963505340826,65.0595070475,0.611299586846,0.602395969463,0.803039092436,0.87155859557,0.980951325257
3,15,0.954822012882,0.576220993137,0.769609134766,0.871643464585,0.984589702122,0.963505340826,58.5555636178,0.550188488532,0.576220993137,0.769609134766,0.871643464585,0.984589702122
